OpportunityID,StageName,EnteredDate,ExitedDate,DaysInStage,IsCurrentStage
OPP-00282,Prospect,2026-01-13,2026-01-30,17,false
OPP-00282,Qualified,2026-01-30,2026-02-09,10,false
OPP-00282,Demo,2026-02-09,,129,true
OPP-00283,Prospect,2026-07-03,2026-07-18,15,false
OPP-00283,Qualified,2026-07-18,2026-07-28,10,false
OPP-00283,Demo,2026-07-28,2026-07-31,3,false
OPP-00283,Proposal,2026-07-31,2026-08-19,19,false
OPP-00283,Commit,2026-08-19,,0,true
OPP-00284,Prospect,2024-07-03,2024-07-16,13,false
OPP-00284,Qualified,2024-07-16,2024-07-22,6,false
OPP-00284,Demo,2024-07-22,2024-07-26,4,false
OPP-00284,Proposal,2024-07-26,2024-08-08,13,false
OPP-00284,Commit,2024-08-08,2024-08-18,10,false
OPP-00285,Prospect,2025-06-15,2025-06-24,9,false
OPP-00285,Qualified,2025-06-24,2025-07-04,10,false
OPP-00286,Prospect,2026-06-26,2026-07-03,7,false
OPP-00286,Qualified,2026-07-03,2026-07-12,9,false
OPP-00286,Demo,2026-07-12,2026-07-16,4,false
OPP-00286,Proposal,2026-07-16,,0,true
OPP-00287,Prospect,2023-12-21,2024-01-04,14,false
OPP-00287,Qualified,2024-01-04,2024-01-09,5,false
OPP-00287,Demo,2024-01-09,2024-01-15,6,false
OPP-00287,Proposal,2024-01-15,2024-01-30,15,false
OPP-00288,Prospect,2024-12-06,2024-12-17,11,false
OPP-00288,Qualified,2024-12-17,2024-12-22,5,false
OPP-00288,Demo,2024-12-22,2024-12-26,4,false
OPP-00288,Proposal,2024-12-26,2025-01-13,18,false
OPP-00288,Commit,2025-01-13,2025-01-29,16,false
OPP-00289,Prospect,2025-03-16,2025-04-02,17,false
OPP-00289,Qualified,2025-04-02,2025-04-08,6,false
OPP-00289,Demo,2025-04-08,2025-04-11,3,false
OPP-00289,Proposal,2025-04-11,2025-04-26,15,false
OPP-00289,Commit,2025-04-26,2025-05-12,16,false
OPP-00290,Prospect,2024-07-28,2024-08-06,9,false
OPP-00290,Qualified,2024-08-06,2024-08-12,6,false
OPP-00290,Demo,2024-08-12,2024-08-17,5,false
OPP-00290,Proposal,2024-08-17,2024-09-01,15,false
OPP-00290,Commit,2024-09-01,2024-09-07,6,false
OPP-00291,Prospect,2024-07-28,2024-08-10,13,false
OPP-00291,Qualified,2024-08-10,2024-08-22,12,false
OPP-00291,Demo,2024-08-22,2024-08-26,4,false
OPP-00291,Proposal,2024-08-26,2024-09-10,15,false
OPP-00291,Commit,2024-09-10,2024-09-25,15,false
OPP-00292,Prospect,2026-07-26,2026-08-03,8,false
OPP-00292,Qualified,2026-08-03,2026-08-12,9,false
OPP-00292,Demo,2026-08-12,2026-08-19,7,false
OPP-00292,Proposal,2026-08-19,2026-09-02,14,false
OPP-00292,Commit,2026-09-02,,0,true
OPP-00293,Prospect,2026-03-12,2026-03-25,13,false
OPP-00293,Qualified,2026-03-25,2026-04-03,9,false
OPP-00293,Demo,2026-04-03,,76,true
OPP-00294,Prospect,2025-11-07,2025-11-15,8,false
OPP-00294,Qualified,2025-11-15,2025-11-22,7,false
OPP-00294,Demo,2025-11-22,2025-11-28,6,false
OPP-00294,Proposal,2025-11-28,2025-12-09,11,false
OPP-00294,Commit,2025-12-09,2025-12-22,13,false
OPP-00295,Prospect,2026-06-23,2026-07-02,9,false
OPP-00295,Qualified,2026-07-02,2026-07-09,7,false
OPP-00295,Demo,2026-07-09,,0,true
OPP-00296,Prospect,2023-12-10,2023-12-21,11,false
OPP-00296,Qualified,2023-12-21,2023-12-31,10,false
OPP-00297,Prospect,2024-01-28,2024-02-03,6,false
OPP-00297,Qualified,2024-02-03,2024-02-14,11,false
OPP-00297,Demo,2024-02-14,2024-02-20,6,false
OPP-00297,Proposal,2024-02-20,2024-03-11,20,false
OPP-00297,Commit,2024-03-11,2024-03-25,14,false
OPP-00298,Prospect,2024-10-16,2024-10-26,10,false
OPP-00298,Qualified,2024-10-26,2024-11-04,9,false
OPP-00298,Demo,2024-11-04,2024-11-08,4,false
OPP-00298,Proposal,2024-11-08,2024-11-26,18,false
OPP-00298,Commit,2024-11-26,2024-12-09,13,false
OPP-00299,Prospect,2025-12-07,2025-12-15,8,false
OPP-00299,Qualified,2025-12-15,2025-12-24,9,false
OPP-00299,Demo,2025-12-24,,176,true
OPP-00300,Prospect,2026-07-04,,0,true
OPP-00301,Prospect,2024-06-08,2024-06-14,6,false
OPP-00301,Qualified,2024-06-14,2024-06-17,3,false
OPP-00301,Demo,2024-06-17,2024-06-21,4,false
OPP-00301,Proposal,2024-06-21,2024-07-09,18,false
OPP-00302,Prospect,2026-01-30,,139,true
OPP-00303,Prospect,2025-12-10,,190,true
OPP-00304,Prospect,2024-06-25,2024-07-05,10,false
OPP-00304,Qualified,2024-07-05,2024-07-13,8,false
OPP-00304,Demo,2024-07-13,2024-07-17,4,false
OPP-00304,Proposal,2024-07-17,2024-08-02,16,false
OPP-00304,Commit,2024-08-02,2024-08-11,9,false
OPP-00305,Prospect,2026-01-22,2026-02-03,12,false
OPP-00305,Qualified,2026-02-03,2026-02-10,7,false
OPP-00305,Demo,2026-02-10,2026-02-17,7,false
OPP-00305,Proposal,2026-02-17,2026-03-06,17,false
OPP-00305,Commit,2026-03-06,,104,true
OPP-00306,Prospect,2025-12-11,2025-12-19,8,false
OPP-00306,Qualified,2025-12-19,2025-12-27,8,false
OPP-00306,Demo,2025-12-27,,173,true
OPP-00307,Prospect,2024-12-23,2025-01-01,9,false
OPP-00307,Qualified,2025-01-01,2025-01-12,11,false
OPP-00307,Demo,2025-01-12,2025-01-14,2,false
OPP-00307,Proposal,2025-01-14,2025-01-30,16,false
OPP-00307,Commit,2025-01-30,2025-02-09,10,false
OPP-00308,Prospect,2025-06-20,2025-06-27,7,false
OPP-00308,Qualified,2025-06-27,2025-07-05,8,false
OPP-00309,Prospect,2026-01-20,,149,true
OPP-00310,Prospect,2025-05-31,2025-06-09,9,false
OPP-00310,Qualified,2025-06-09,2025-06-16,7,false
OPP-00310,Demo,2025-06-16,2025-06-20,4,false
OPP-00310,Proposal,2025-06-20,2025-07-01,11,false
OPP-00310,Commit,2025-07-01,2025-07-11,10,false
OPP-00311,Prospect,2026-07-29,2026-08-10,12,false
OPP-00311,Qualified,2026-08-10,,0,true
OPP-00312,Prospect,2026-02-08,,130,true
OPP-00313,Prospect,2024-12-07,2024-12-18,11,false
OPP-00313,Qualified,2024-12-18,2024-12-27,9,false
OPP-00313,Demo,2024-12-27,2024-12-31,4,false
OPP-00313,Proposal,2024-12-31,2025-01-13,13,false
OPP-00313,Commit,2025-01-13,2025-01-24,11,false
OPP-00314,Prospect,2026-04-14,,65,true
OPP-00315,Prospect,2025-08-17,2025-08-26,9,false
OPP-00315,Qualified,2025-08-26,2025-09-04,9,false
OPP-00315,Demo,2025-09-04,2025-09-14,10,false
OPP-00315,Proposal,2025-09-14,,277,true
OPP-00316,Prospect,2025-05-06,2025-05-14,8,false
OPP-00316,Qualified,2025-05-14,2025-05-21,7,false
OPP-00316,Demo,2025-05-21,2025-05-26,5,false
OPP-00316,Proposal,2025-05-26,2025-06-07,12,false
OPP-00316,Commit,2025-06-07,2025-06-20,13,false
OPP-00317,Prospect,2026-01-26,2026-02-06,11,false
OPP-00317,Qualified,2026-02-06,2026-02-15,9,false
OPP-00317,Demo,2026-02-15,2026-02-20,5,false
OPP-00317,Proposal,2026-02-20,2026-03-07,15,false
OPP-00317,Commit,2026-03-07,,103,true
OPP-00318,Prospect,2024-09-25,2024-10-06,11,false
OPP-00318,Qualified,2024-10-06,2024-10-15,9,false
OPP-00318,Demo,2024-10-15,2024-10-19,4,false
OPP-00318,Proposal,2024-10-19,2024-11-04,16,false
OPP-00318,Commit,2024-11-04,2024-11-19,15,false
OPP-00319,Prospect,2025-10-13,2025-10-26,13,false
OPP-00319,Qualified,2025-10-26,2025-11-06,11,false
OPP-00319,Demo,2025-11-06,2025-11-11,5,false
OPP-00319,Proposal,2025-11-11,2025-11-23,12,false
OPP-00319,Commit,2025-11-23,,207,true
OPP-00320,Prospect,2024-07-19,2024-08-03,15,false
OPP-00320,Qualified,2024-08-03,2024-08-11,8,false
OPP-00320,Demo,2024-08-11,2024-08-16,5,false
OPP-00321,Prospect,2026-01-13,2026-01-25,12,false
OPP-00321,Qualified,2026-01-25,2026-02-01,7,false
OPP-00321,Demo,2026-02-01,2026-02-04,3,false
OPP-00321,Proposal,2026-02-04,2026-02-17,13,false
OPP-00321,Commit,2026-02-17,,121,true
OPP-00322,Prospect,2025-01-10,2025-01-20,10,false
OPP-00322,Qualified,2025-01-20,2025-01-27,7,false
OPP-00322,Demo,2025-01-27,2025-01-30,3,false
OPP-00322,Proposal,2025-01-30,2025-02-13,14,false
OPP-00322,Commit,2025-02-13,2025-02-24,11,false
OPP-00323,Prospect,2026-03-03,2026-03-06,3,false
OPP-00323,Qualified,2026-03-06,2026-03-13,7,false
OPP-00323,Demo,2026-03-13,2026-03-15,2,false
OPP-00323,Proposal,2026-03-15,,95,true
OPP-00324,Prospect,2025-10-13,,248,true
OPP-00325,Prospect,2024-10-27,2024-11-08,12,false
OPP-00326,Prospect,2025-12-21,2025-12-27,6,false
OPP-00326,Qualified,2025-12-27,2026-01-06,10,false
OPP-00326,Demo,2026-01-06,,163,true
OPP-00327,Prospect,2025-09-20,2025-09-23,3,false
OPP-00328,Prospect,2026-01-12,,157,true
OPP-00329,Prospect,2024-06-09,2024-06-19,10,false
OPP-00329,Qualified,2024-06-19,2024-06-28,9,false
OPP-00330,Prospect,2024-09-02,2024-09-12,10,false
OPP-00330,Qualified,2024-09-12,2024-09-16,4,false
OPP-00330,Demo,2024-09-16,2024-09-20,4,false
OPP-00331,Prospect,2026-04-01,2026-04-12,11,false
OPP-00331,Qualified,2026-04-12,2026-04-19,7,false
OPP-00331,Demo,2026-04-19,2026-04-26,7,false
OPP-00331,Proposal,2026-04-26,,53,true
OPP-00332,Prospect,2026-04-02,2026-04-06,4,false
OPP-00332,Qualified,2026-04-06,2026-04-15,9,false
OPP-00332,Demo,2026-04-15,2026-04-20,5,false
OPP-00332,Proposal,2026-04-20,,59,true
OPP-00333,Prospect,2026-01-20,2026-01-30,10,false
OPP-00333,Qualified,2026-01-30,,139,true
OPP-00334,Prospect,2026-04-13,2026-04-20,7,false
OPP-00334,Qualified,2026-04-20,2026-04-30,10,false
OPP-00334,Demo,2026-04-30,,49,true
OPP-00335,Prospect,2026-03-02,2026-03-08,6,false
OPP-00335,Qualified,2026-03-08,2026-03-17,9,false
OPP-00335,Demo,2026-03-17,,93,true
OPP-00336,Prospect,2024-08-02,2024-08-08,6,false
OPP-00336,Qualified,2024-08-08,2024-08-15,7,false
OPP-00337,Prospect,2025-11-26,2025-11-28,2,false
OPP-00337,Qualified,2025-11-28,2025-12-04,6,false
OPP-00337,Demo,2025-12-04,2025-12-07,3,false
OPP-00337,Proposal,2025-12-07,2025-12-18,11,false
OPP-00337,Commit,2025-12-18,2025-12-23,5,false
OPP-00338,Prospect,2025-06-05,2025-06-21,16,false
OPP-00338,Qualified,2025-06-21,2025-06-28,7,false
OPP-00338,Demo,2025-06-28,2025-07-03,5,false
OPP-00338,Proposal,2025-07-03,2025-07-16,13,false
OPP-00338,Commit,2025-07-16,2025-07-28,12,false
OPP-00339,Prospect,2024-08-05,2024-08-17,12,false
OPP-00339,Qualified,2024-08-17,2024-08-27,10,false
OPP-00339,Demo,2024-08-27,2024-09-04,8,false
OPP-00340,Prospect,2026-01-21,2026-02-01,11,false
OPP-00340,Qualified,2026-02-01,,137,true
OPP-00341,Prospect,2025-09-08,2025-09-14,6,false
OPP-00341,Qualified,2025-09-14,2025-09-22,8,false
OPP-00341,Demo,2025-09-22,2025-09-25,3,false
OPP-00342,Prospect,2025-08-22,2025-08-29,7,false
OPP-00342,Qualified,2025-08-29,2025-09-05,7,false
OPP-00342,Demo,2025-09-05,2025-09-10,5,false
OPP-00342,Proposal,2025-09-10,2025-09-27,17,false
OPP-00342,Commit,2025-09-27,2025-10-11,14,false
OPP-00343,Prospect,2026-03-30,,80,true
OPP-00344,Prospect,2025-10-08,2025-10-16,8,false
OPP-00344,Qualified,2025-10-16,,245,true
OPP-00345,Prospect,2026-01-14,2026-01-26,12,false
OPP-00345,Qualified,2026-01-26,2026-02-05,10,false
OPP-00345,Demo,2026-02-05,,133,true
OPP-00346,Prospect,2024-10-27,2024-11-06,10,false
OPP-00346,Qualified,2024-11-06,2024-11-15,9,false
OPP-00346,Demo,2024-11-15,2024-11-19,4,false
OPP-00347,Prospect,2025-01-15,2025-01-24,9,false
OPP-00347,Qualified,2025-01-24,2025-02-05,12,false
OPP-00347,Demo,2025-02-05,2025-02-14,9,false
OPP-00347,Proposal,2025-02-14,2025-03-06,20,false
OPP-00347,Commit,2025-03-06,2025-03-14,8,false
OPP-00348,Prospect,2025-10-05,2025-10-11,6,false
OPP-00348,Qualified,2025-10-11,,250,true
OPP-00349,Prospect,2024-01-25,2024-02-01,7,false
OPP-00349,Qualified,2024-02-01,2024-02-10,9,false
OPP-00349,Demo,2024-02-10,2024-02-13,3,false
OPP-00349,Proposal,2024-02-13,2024-02-27,14,false
OPP-00349,Commit,2024-02-27,2024-03-08,10,false
OPP-00350,Prospect,2024-10-07,2024-10-20,13,false
OPP-00350,Qualified,2024-10-20,2024-10-26,6,false
OPP-00351,Prospect,2025-09-06,2025-09-15,9,false
OPP-00352,Prospect,2026-03-10,,100,true
OPP-00353,Prospect,2026-01-12,,157,true
OPP-00354,Prospect,2026-03-06,2026-03-18,12,false
OPP-00354,Qualified,2026-03-18,2026-03-29,11,false
OPP-00354,Demo,2026-03-29,2026-04-06,8,false
OPP-00354,Proposal,2026-04-06,,73,true
OPP-00355,Prospect,2025-11-10,2025-11-19,9,false
OPP-00355,Qualified,2025-11-19,2025-11-27,8,false
OPP-00356,Prospect,2024-03-13,2024-03-23,10,false
OPP-00356,Qualified,2024-03-23,2024-04-01,9,false
OPP-00356,Demo,2024-04-01,2024-04-06,5,false
OPP-00356,Proposal,2024-04-06,2024-04-23,17,false
OPP-00356,Commit,2024-04-23,2024-05-03,10,false
OPP-00357,Prospect,2025-04-12,2025-04-23,11,false
OPP-00357,Qualified,2025-04-23,2025-05-02,9,false
OPP-00357,Demo,2025-05-02,2025-05-09,7,false
OPP-00358,Prospect,2024-11-02,2024-11-05,3,false
OPP-00358,Qualified,2024-11-05,2024-11-17,12,false
OPP-00358,Demo,2024-11-17,2024-11-19,2,false
OPP-00358,Proposal,2024-11-19,2024-12-04,15,false
OPP-00358,Commit,2024-12-04,2024-12-17,13,false
OPP-00359,Prospect,2026-05-18,2026-05-28,10,false
OPP-00359,Qualified,2026-05-28,2026-06-01,4,false
OPP-00359,Demo,2026-06-01,2026-06-06,5,false
OPP-00359,Proposal,2026-06-06,,12,true
OPP-00360,Prospect,2026-05-09,2026-05-14,5,false
OPP-00360,Qualified,2026-05-14,,35,true
OPP-00361,Prospect,2024-09-01,2024-09-10,9,false
OPP-00361,Qualified,2024-09-10,2024-09-18,8,false
OPP-00361,Demo,2024-09-18,2024-09-23,5,false
OPP-00361,Proposal,2024-09-23,2024-10-05,12,false
OPP-00361,Commit,2024-10-05,2024-10-16,11,false
OPP-00362,Prospect,2026-02-19,2026-03-02,11,false
OPP-00362,Qualified,2026-03-02,,108,true
OPP-00363,Prospect,2025-11-15,2025-11-23,8,false
OPP-00363,Qualified,2025-11-23,2025-12-02,9,false
OPP-00363,Demo,2025-12-02,,198,true
OPP-00364,Prospect,2024-01-27,2024-02-06,10,false
OPP-00364,Qualified,2024-02-06,2024-02-18,12,false
OPP-00364,Demo,2024-02-18,2024-02-24,6,false
OPP-00364,Proposal,2024-02-24,2024-03-09,14,false
OPP-00364,Commit,2024-03-09,2024-03-20,11,false
OPP-00365,Prospect,2026-05-26,2026-06-03,8,false
OPP-00365,Qualified,2026-06-03,2026-06-13,10,false
OPP-00365,Demo,2026-06-13,2026-06-17,4,false
OPP-00365,Proposal,2026-06-17,,1,true
OPP-00366,Prospect,2025-02-01,2025-02-11,10,false
OPP-00366,Qualified,2025-02-11,2025-02-20,9,false
OPP-00366,Demo,2025-02-20,2025-02-25,5,false
OPP-00367,Prospect,2023-11-19,2023-11-28,9,false
OPP-00367,Qualified,2023-11-28,2023-12-08,10,false
OPP-00367,Demo,2023-12-08,2023-12-15,7,false
OPP-00368,Prospect,2026-01-24,2026-01-25,1,false
OPP-00368,Qualified,2026-01-25,,144,true
OPP-00369,Prospect,2026-01-18,2026-01-27,9,false
OPP-00369,Qualified,2026-01-27,2026-02-04,8,false
OPP-00369,Demo,2026-02-04,2026-02-09,5,false
OPP-00369,Proposal,2026-02-09,,129,true
OPP-00370,Prospect,2026-05-23,2026-06-02,10,false
OPP-00370,Qualified,2026-06-02,2026-06-10,8,false
OPP-00370,Demo,2026-06-10,,8,true
OPP-00371,Prospect,2024-11-08,2024-11-17,9,false
OPP-00371,Qualified,2024-11-17,2024-11-28,11,false
OPP-00372,Prospect,2025-12-21,2026-01-01,11,false
OPP-00372,Qualified,2026-01-01,,168,true
OPP-00373,Prospect,2025-11-09,2025-11-20,11,false
OPP-00373,Qualified,2025-11-20,2025-11-28,8,false
OPP-00373,Demo,2025-11-28,2025-12-04,6,false
OPP-00373,Proposal,2025-12-04,2025-12-17,13,false
OPP-00373,Commit,2025-12-17,2025-12-27,10,false
OPP-00374,Prospect,2025-09-24,2025-09-30,6,false
OPP-00374,Qualified,2025-09-30,2025-10-07,7,false
OPP-00375,Prospect,2026-05-19,,30,true
OPP-00376,Prospect,2025-12-04,,196,true
OPP-00377,Prospect,2024-11-07,2024-11-11,4,false
OPP-00377,Qualified,2024-11-11,2024-11-18,7,false
OPP-00377,Demo,2024-11-18,2024-11-24,6,false
OPP-00377,Proposal,2024-11-24,2024-12-18,24,false
OPP-00377,Commit,2024-12-18,2024-12-28,10,false
OPP-00378,Prospect,2025-12-04,2025-12-11,7,false
OPP-00378,Qualified,2025-12-11,2025-12-20,9,false
OPP-00378,Demo,2025-12-20,2025-12-26,6,false
OPP-00378,Proposal,2025-12-26,,174,true
OPP-00379,Prospect,2025-09-07,2025-09-15,8,false
OPP-00379,Qualified,2025-09-15,2025-09-25,10,false
OPP-00380,Prospect,2025-12-29,2026-01-06,8,false
OPP-00380,Qualified,2026-01-06,,163,true
OPP-00381,Prospect,2026-02-23,2026-03-03,8,false
OPP-00381,Qualified,2026-03-03,,107,true
OPP-00382,Prospect,2025-12-06,2025-12-14,8,false
OPP-00382,Qualified,2025-12-14,2025-12-23,9,false
OPP-00382,Demo,2025-12-23,,177,true
OPP-00383,Prospect,2024-05-02,2024-05-14,12,false
OPP-00383,Qualified,2024-05-14,2024-05-23,9,false
OPP-00383,Demo,2024-05-23,2024-05-25,2,false
OPP-00383,Proposal,2024-05-25,2024-06-16,22,false
OPP-00383,Commit,2024-06-16,2024-06-29,13,false
OPP-00384,Prospect,2026-03-08,,102,true
OPP-00385,Prospect,2026-01-27,2026-02-09,13,false
OPP-00385,Qualified,2026-02-09,2026-02-16,7,false
OPP-00385,Demo,2026-02-16,2026-02-24,8,false
OPP-00385,Proposal,2026-02-24,2026-03-13,17,false
OPP-00385,Commit,2026-03-13,,97,true
OPP-00386,Prospect,2026-03-25,2026-04-08,14,false
OPP-00386,Qualified,2026-04-08,2026-04-16,8,false
OPP-00386,Demo,2026-04-16,,63,true
OPP-00387,Prospect,2026-05-01,2026-05-08,7,false
OPP-00387,Qualified,2026-05-08,2026-05-16,8,false
OPP-00387,Demo,2026-05-16,,33,true
OPP-00388,Prospect,2024-02-10,2024-02-20,10,false
OPP-00389,Prospect,2026-06-05,2026-06-16,11,false
OPP-00389,Qualified,2026-06-16,2026-06-23,7,false
OPP-00389,Demo,2026-06-23,,0,true
OPP-00390,Prospect,2025-09-29,,262,true
OPP-00391,Prospect,2024-01-16,2024-01-26,10,false
OPP-00391,Qualified,2024-01-26,2024-02-04,9,false
OPP-00391,Demo,2024-02-04,2024-02-11,7,false
OPP-00392,Prospect,2026-03-02,,108,true
OPP-00393,Prospect,2025-06-21,2025-07-07,16,false
OPP-00394,Prospect,2025-04-10,2025-04-23,13,false
OPP-00394,Qualified,2025-04-23,2025-05-03,10,false
OPP-00394,Demo,2025-05-03,2025-05-10,7,false
OPP-00394,Proposal,2025-05-10,2025-05-28,18,false
OPP-00394,Commit,2025-05-28,2025-06-06,9,false
OPP-00395,Prospect,2025-12-07,2025-12-13,6,false
OPP-00395,Qualified,2025-12-13,,187,true
OPP-00396,Prospect,2024-08-02,2024-08-07,5,false
OPP-00396,Qualified,2024-08-07,2024-08-17,10,false
OPP-00396,Demo,2024-08-17,2024-08-23,6,false
OPP-00396,Proposal,2024-08-23,2024-09-06,14,false
OPP-00396,Commit,2024-09-06,2024-09-15,9,false
OPP-00397,Prospect,2025-11-02,2025-11-08,6,false
OPP-00397,Qualified,2025-11-08,2025-11-18,10,false
OPP-00397,Demo,2025-11-18,,212,true
OPP-00398,Prospect,2026-05-31,,18,true
OPP-00399,Prospect,2025-03-29,2025-04-06,8,false
OPP-00399,Qualified,2025-04-06,2025-04-15,9,false
OPP-00399,Demo,2025-04-15,2025-04-22,7,false
OPP-00399,Proposal,2025-04-22,2025-05-04,12,false
OPP-00399,Commit,2025-05-04,2025-05-17,13,false
OPP-00400,Prospect,2026-01-10,2026-01-20,10,false
OPP-00400,Qualified,2026-01-20,2026-01-27,7,false
OPP-00400,Demo,2026-01-27,,142,true
OPP-00401,Prospect,2025-08-31,2025-09-08,8,false
OPP-00401,Qualified,2025-09-08,2025-09-15,7,false
OPP-00401,Demo,2025-09-15,2025-09-18,3,false
OPP-00401,Proposal,2025-09-18,2025-10-08,20,false
OPP-00401,Commit,2025-10-08,2025-10-27,19,false
OPP-00402,Prospect,2026-05-02,2026-05-05,3,false
OPP-00402,Qualified,2026-05-05,2026-05-14,9,false
OPP-00402,Demo,2026-05-14,2026-05-19,5,false
OPP-00402,Proposal,2026-05-19,2026-05-29,10,false
OPP-00402,Commit,2026-05-29,,20,true
OPP-00403,Prospect,2026-02-11,2026-02-21,10,false
OPP-00403,Qualified,2026-02-21,2026-02-28,7,false
OPP-00403,Demo,2026-02-28,,110,true
OPP-00404,Prospect,2024-07-12,2024-07-18,6,false
OPP-00404,Qualified,2024-07-18,2024-07-30,12,false
OPP-00404,Demo,2024-07-30,2024-08-07,8,false
OPP-00404,Proposal,2024-08-07,2024-08-20,13,false
OPP-00404,Commit,2024-08-20,2024-09-04,15,false
OPP-00405,Prospect,2025-11-20,2025-11-30,10,false
OPP-00405,Qualified,2025-11-30,2025-12-09,9,false
OPP-00405,Demo,2025-12-09,,191,true
OPP-00406,Prospect,2025-06-05,2025-06-19,14,false
OPP-00406,Qualified,2025-06-19,2025-06-29,10,false
OPP-00406,Demo,2025-06-29,2025-07-04,5,false
OPP-00406,Proposal,2025-07-04,2025-07-15,11,false
OPP-00406,Commit,2025-07-15,2025-07-23,8,false
OPP-00407,Prospect,2026-01-06,2026-01-13,7,false
OPP-00407,Qualified,2026-01-13,,156,true
OPP-00408,Prospect,2025-05-17,2025-05-25,8,false
OPP-00408,Qualified,2025-05-25,2025-06-04,10,false
OPP-00408,Demo,2025-06-04,2025-06-14,10,false
OPP-00408,Proposal,2025-06-14,2025-06-28,14,false
OPP-00408,Commit,2025-06-28,2025-07-14,16,false
OPP-00409,Prospect,2026-07-20,2026-07-28,8,false
OPP-00409,Qualified,2026-07-28,,0,true
OPP-00410,Prospect,2026-04-29,2026-05-06,7,false
OPP-00410,Qualified,2026-05-06,,43,true
OPP-00411,Prospect,2025-10-17,2025-10-26,9,false
OPP-00411,Qualified,2025-10-26,2025-10-30,4,false
OPP-00412,Prospect,2024-03-25,2024-04-05,11,false
OPP-00412,Qualified,2024-04-05,2024-04-12,7,false
OPP-00412,Demo,2024-04-12,2024-04-15,3,false
OPP-00412,Proposal,2024-04-15,2024-04-28,13,false
OPP-00412,Commit,2024-04-28,2024-05-13,15,false
OPP-00413,Prospect,2026-06-01,2026-06-13,12,false
OPP-00413,Qualified,2026-06-13,,5,true
OPP-00414,Prospect,2026-01-21,2026-01-31,10,false
OPP-00414,Qualified,2026-01-31,,138,true
OPP-00415,Prospect,2025-09-04,2025-09-19,15,false
OPP-00415,Qualified,2025-09-19,2025-09-26,7,false
OPP-00415,Demo,2025-09-26,2025-10-02,6,false
OPP-00415,Proposal,2025-10-02,2025-10-20,18,false
OPP-00415,Commit,2025-10-20,2025-11-08,19,false
OPP-00416,Prospect,2024-11-22,2024-11-30,8,false
OPP-00416,Qualified,2024-11-30,2024-12-10,10,false
OPP-00417,Prospect,2025-12-14,2025-12-30,16,false
OPP-00417,Qualified,2025-12-30,2026-01-08,9,false
OPP-00417,Demo,2026-01-08,2026-01-15,7,false
OPP-00417,Proposal,2026-01-15,,154,true
OPP-00418,Prospect,2025-07-13,2025-07-23,10,false
OPP-00418,Qualified,2025-07-23,2025-07-30,7,false
OPP-00418,Demo,2025-07-30,2025-08-04,5,false
OPP-00418,Proposal,2025-08-04,2025-08-23,19,false
OPP-00418,Commit,2025-08-23,2025-09-07,15,false
OPP-00419,Prospect,2026-07-01,2026-07-12,11,false
OPP-00419,Qualified,2026-07-12,2026-07-21,9,false
OPP-00419,Demo,2026-07-21,,0,true
OPP-00420,Prospect,2024-02-15,2024-02-23,8,false
OPP-00421,Prospect,2026-04-22,2026-05-01,9,false
OPP-00421,Qualified,2026-05-01,2026-05-08,7,false
OPP-00421,Demo,2026-05-08,2026-05-17,9,false
OPP-00421,Proposal,2026-05-17,,32,true
OPP-00422,Prospect,2026-03-11,2026-03-14,3,false
OPP-00422,Qualified,2026-03-14,2026-03-23,9,false
OPP-00422,Demo,2026-03-23,,87,true
OPP-00423,Prospect,2025-02-05,2025-02-13,8,false
OPP-00423,Qualified,2025-02-13,2025-02-21,8,false
OPP-00423,Demo,2025-02-21,2025-02-25,4,false
OPP-00423,Proposal,2025-02-25,2025-03-13,16,false
OPP-00423,Commit,2025-03-13,2025-03-23,10,false
OPP-00424,Prospect,2026-02-18,2026-03-01,11,false
OPP-00424,Qualified,2026-03-01,,109,true
OPP-00425,Prospect,2025-03-07,2025-03-15,8,false
OPP-00425,Qualified,2025-03-15,2025-03-23,8,false
OPP-00426,Prospect,2025-12-16,2025-12-26,10,false
OPP-00426,Qualified,2025-12-26,2026-01-04,9,false
OPP-00426,Demo,2026-01-04,2026-01-09,5,false
OPP-00426,Proposal,2026-01-09,2026-01-29,20,false
OPP-00426,Commit,2026-01-29,,140,true
OPP-00427,Prospect,2025-11-12,2025-11-21,9,false
OPP-00427,Qualified,2025-11-21,2025-11-30,9,false
OPP-00427,Demo,2025-11-30,,200,true
OPP-00428,Prospect,2024-06-23,2024-07-04,11,false
OPP-00428,Qualified,2024-07-04,2024-07-15,11,false
OPP-00428,Demo,2024-07-15,2024-07-24,9,false
OPP-00428,Proposal,2024-07-24,2024-08-02,9,false
OPP-00428,Commit,2024-08-02,2024-08-15,13,false
OPP-00429,Prospect,2025-01-22,2025-02-03,12,false
OPP-00429,Qualified,2025-02-03,2025-02-15,12,false
OPP-00429,Demo,2025-02-15,2025-02-18,3,false
OPP-00429,Proposal,2025-02-18,2025-03-03,13,false
OPP-00429,Commit,2025-03-03,2025-03-14,11,false
OPP-00430,Prospect,2023-12-22,2023-12-28,6,false
OPP-00430,Qualified,2023-12-28,2024-01-05,8,false
OPP-00430,Demo,2024-01-05,2024-01-11,6,false
OPP-00430,Proposal,2024-01-11,2024-01-22,11,false
OPP-00430,Commit,2024-01-22,2024-02-01,10,false
OPP-00431,Prospect,2024-09-07,2024-09-11,4,false
